27.27,14.94,3.45,4.6,13.79,8.05,3.45,0,3.45,3.45,1.15,1.15,6.9,11.49,6.9,6.9,10.34,-0.006252292,-0.034090909,-0.1705,0.3182,0.2622,0.0808,0.267949,-1.927,2.0829,-0.8348,-0.8505,0.8851,-0.028409091,-0.535714286,-0.288295455,0.111994,2.6,0.015340909,-201.4,-2.288636364,-606.8,-6.895454545,58.8,0.668181818,0.215909091,0.102272727,0,5.6,13.57142857,6.428571429,0
53.16,3.85,7.69,3.85,3.85,3.85,6.41,7.69,6.41,8.97,3.85,10.26,6.41,3.85,6.41,7.69,8.97,-0.009119639,-0.161603376,-0.4848,0.3544,0.0889,0.0326,0.585786,-5.1658,2.3123,-1.6204,-1.6389,0.503,-0.121202532,-1.367857143,-0.370886076,0.0882478,2.56,0.018987342,-247.8,-3.136708861,-696.8,-8.820253165,82.5,1.044303797,0.126582278,0.189873418,0.037974684,9.333333333,11.9047619,17.85714286,3.571428571
41.25,5.06,6.33,7.59,7.59,3.8,3.8,2.53,5.06,10.13,2.53,3.8,8.86,7.59,3.8,10.13,11.39,-0.011122424,-0.229375,-0.4588,0.3625,0.0862,0.0332,1,-7.1701,2.4433,-1.7515,-1.7606,0.2575,-0.152916667,-1.265517241,-0.501875,0.212645,5.1,0.011875,-223.5,-2.79375,-621.6,-7.77,86.4,1.08,0.1625,0.15,0.05,14.5,22.4137931,20.68965517,6.896551724
46.88,4.21,8.42,7.37,7.37,5.26,8.42,6.32,5.26,6.32,2.11,3.16,9.47,11.58,6.32,5.26,3.16,-0.006821672,-0.159895833,-0.3198,0.3125,0.0996,0.034,1,-3.6486,1.7531,-1.8037,-1.8629,0.1772,-0.106597222,-1.023333333,-0.288854167,0.159226,1.6,0.011770833,-226.9,-2.363541667,-652.6,-6.797916667,74.5,0.776041667,0.135416667,0.145833333,0.03125,15,21.66666667,23.33333333,5
52.75,4.44,5.56,4.44,5.56,4.44,6.67,5.56,6.67,4.44,3.33,11.11,10,6.67,6.67,8.89,5.56,-0.007228436,-0.127106227,-0.3813,0.3626,0.289,0.1139,0.585786,-2.7707,2.4428,-0.3699,0.0656,0.6081,-0.09532967,-1.051515152,-0.283076923,0.20924,1.7,0.010549451,-216.3,-2.376923077,-594.9,-6.537362637,90.5,0.994505495,0.153846154,0.153846154,0.054945055,11,14.14141414,14.14141414,5.050505051
38.82,13.1,3.57,2.38,11.9,8.33,2.38,1.19,5.95,5.95,5.95,3.57,4.76,3.57,7.14,11.9,8.33,-0.010667182,-0.138039216,-0.4141,0.3412,0.0561,0.0228,0.585786,-6.605,2.3474,-2.0736,-2.1246,0.3673,-0.103529412,-1.213793103,-0.429882353,0.0822075,2.79,0.018117647,-270.5,-3.182352941,-772.9,-9.092941176,76.9,0.904705882,0.164705882,0.141176471,0.035294118,9.666666667,16.09195402,13.79310345,3.448275862
57.78,3.37,2.25,11.24,1.12,4.49,7.87,0,15.73,8.99,7.87,7.87,4.49,1.12,10.11,10.11,3.37,-0.007691243,-0.088888889,-0.4444,0.3444,0.0952,0.0311,0.267949,-1.8823,1.5163,-1.5248,-1.6073,0.1567,-0.074074074,-1.290322581,-0.336444444,0.0557511,3.93,0.019777778,-275.4,-3.06,-778,-8.644444444,80.8,0.897777778,0.111111111,0.188888889,0.044444444,6.2,6.451612903,10.96774194,2.580645161
52.13,7.53,2.15,11.83,2.15,3.23,7.53,4.3,9.68,7.53,8.6,7.53,3.23,4.3,7.53,3.23,9.68,-0.009957798,-0.259574468,-0.5191,0.3298,0.0164,0.0075,1,-5.9941,1.3933,-2.2243,-2.3139,0.226,-0.173049645,-1.574193548,-0.300638298,0.211427,3.14,0.010212766,-289.2,-3.076595745,-793.2,-8.438297872,91.5,0.973404255,0.138297872,0.170212766,0.021276596,15.5,20.96774194,25.80645161,3.225806452
51.02,9.28,3.09,8.25,5.15,5.15,4.12,4.12,4.12,6.19,5.15,13.4,8.25,5.15,4.12,8.25,6.19,-0.008459428,-0.215816327,-0.4316,0.3163,0.0223,0.0101,1,-5.1746,1.4623,-2.3112,-2.4225,0.4864,-0.143877551,-1.364516129,-0.185918367,0.00540945,7.11,0.032857143,-234.7,-2.394897959,-628.1,-6.409183673,100.5,1.025510204,0.142857143,0.132653061,0.040816327,15.5,22.58064516,20.96774194,6.451612903
57.47,5.81,4.65,5.81,4.65,5.81,9.3,8.14,4.65,9.3,6.98,5.81,6.98,0,8.14,8.14,5.81,-0.00725944,-0.104310345,-0.4172,0.3333,0.2449,0.0934,0.518806,-3.4909,1.6314,-0.523,-0.2436,0.3812,-0.083448276,-1.251724138,-0.453678161,0.148985,2.57,0.013448276,-274.7,-3.157471264,-782.2,-8.990804598,78,0.896551724,0.114942529,0.195402299,0.022988506,7.25,8.620689655,14.65517241,1.724137931
57.83,4.88,6.1,2.44,4.88,3.66,10.98,7.32,9.76,3.66,7.32,7.32,7.32,6.1,7.32,8.54,2.44,-0.008395297,-0.16184739,-0.4855,0.3494,0.0754,0.0294,0.585786,-6.4197,3.0936,-1.9042,-1.8536,0.8898,-0.121385542,-1.389655172,-0.462289157,0.0664267,2.66,0.020120482,-275.6,-3.320481928,-768.7,-9.261445783,85.4,1.028915663,0.144578313,0.168674699,0.036144578,9.666666667,13.79310345,16.09195402,3.448275862
58.77,2.65,7.96,5.31,2.65,10.62,5.31,7.96,7.96,4.42,8.85,6.19,7.08,0.88,9.73,7.96,4.42,-0.006508423,-0.19122807,-0.3825,0.307,0.5143,0.1629,1,-2.1358,0.771,1.1807,1.1936,0.1108,-0.12748538,-1.245714286,-0.285438596,0.0505932,3.26,0.016140351,-311.5,-2.73245614,-861.5,-7.557017544,88.4,0.775438596,0.078947368,0.166666667,0.061403509,17.5,12.85714286,27.14285714,10
52.13,0,3.23,5.38,6.45,5.38,7.53,1.08,10.75,6.45,2.15,11.83,7.53,4.3,11.83,9.68,6.45,-0.008591982,-0.22393617,-0.4479,0.3723,0.0574,0.0238,1,-3.2451,2.7809,-1.8158,-1.8251,0.4831,-0.14929078,-1.202857143,-0.394787234,0.0200491,10.37,0.025638298,-292.8,-3.114893617,-834.8,-8.880851064,77.6,0.825531915,0.117021277,0.191489362,0.063829787,17.5,15.71428571,25.71428571,8.571428571
53.76,2.17,1.09,10.87,6.52,4.35,5.43,3.26,7.61,10.87,3.26,10.87,7.61,3.26,9.78,8.7,4.35,-0.007641369,-0.102688172,-0.4108,0.3441,0.2654,0.0985,0.381966,-2.6473,1.5317,-0.5444,-0.3171,0.3046,-0.082150538,-1.19375,-0.391397849,0.143532,1.94,0.012903226,-272.1,-2.925806452,-769,-8.268817204,80.7,0.867741935,0.129032258,0.172043011,0.043010753,8,9.375,12.5,3.125
53.15,3.64,1.82,6.36,9.09,8.18,10,1.82,6.36,4.55,7.27,10,5.45,5.45,7.27,8.18,4.55,-0.008746943,-0.154954955,-0.4649,0.3333,0.1253,0.0454,0.585786,-4.4444,1.7307,-1.4769,-1.4734,0.4702,-0.116216216,-1.394594595,-0.368738739,0.222142,2.8,0.008378378,-324,-2.918918919,-904.1,-8.145045045,85.2,0.767567568,0.117117117,0.18018018,0.036036036,12.33333333,11.71171171,18.01801802,3.603603604
42.86,4.44,3.33,3.33,11.11,6.67,0,1.11,7.78,4.44,8.89,4.44,10,7.78,2.22,18.89,5.56,-0.01,-0.142857143,-0.4286,0.3846,0.1083,0.0459,0.585786,-5.1444,2.8515,-1.5556,-1.457,0.3724,-0.107142857,-1.114285714,-0.541648352,0.451959,0.7,0.005384615,-251.9,-2.768131868,-691.6,-7.6,91.1,1.001098901,0.175824176,0.10989011,0.098901099,11.66666667,15.23809524,9.523809524,8.571428571
48.45,5.21,5.21,7.29,4.17,8.33,5.21,0,11.46,3.12,8.33,6.25,6.25,5.21,6.25,10.42,7.29,-0.007574819,-0.12233677,-0.367,0.3299,0.184,0.0753,0.585786,-2.4464,1.7137,-0.9683,-0.6944,-0.2333,-0.091752577,-1.1125,-0.444536082,0.265797,0.99,0.008453608,-277.2,-2.857731959,-793.2,-8.177319588,76.3,0.786597938,0.12371134,0.18556701,0.020618557,10.66666667,12.5,18.75,2.083333333
27.47,10,5.56,1.11,15.56,4.44,1.11,2.22,4.44,3.33,3.33,2.22,6.67,14.44,2.22,10,13.33,-0.014160903,-0.194505495,-0.389,0.3407,0.0171,0.0076,1,-7.9528,1.9927,-2.3339,-2.5001,0.396,-0.12967033,-1.141935484,-0.414285714,0.143261,8.13,0.015384615,-225.6,-2.479120879,-618.4,-6.795604396,91.7,1.007692308,0.197802198,0.087912088,0.054945055,15.5,29.03225806,12.90322581,8.064516129
29,12.12,2.02,3.03,16.16,5.05,2.02,1.01,3.03,4.04,3.03,4.04,6.06,12.12,3.03,10.1,13.13,-0.012206897,-0.177,-0.354,0.32,0.0437,0.02,1,-6.6017,1.2563,-2.2722,-2.3455,-0.2203,-0.118,-1.10625,-0.4217,0.0484506,2.44,0.0187,-223.1,-2.231,-613.3,-6.133,90.6,0.906,0.17,0.08,0.07,16,26.5625,12.5,10.9375
28.21,6.49,0,3.9,18.18,6.49,2.6,0,1.3,3.9,3.9,2.6,7.79,11.69,3.9,10.39,16.88,-0.01068061,-0.150641026,-0.3013,0.3462,0.1096,0.045,1,-4.113,1.7683,-1.614,-1.5157,0.3532,-0.10042735,-0.87037037,-0.603333333,0.00367357,18.57,0.044358974,-197.8,-2.535897436,-565.5,-7.25,76.6,0.982051282,0.205128205,0.076923077,0.064102564,13.5,29.62962963,11.11111111,9.259259259
41.67,8.45,5.63,5.63,7.04,4.23,5.63,1.41,7.04,5.63,2.82,8.45,7.04,9.86,2.82,8.45,9.86,-0.014898008,-0.310416667,-0.6208,0.4167,0.0317,0.013,1,-10.255,4.0782,-2.0663,-2.1452,1.0156,-0.206944444,-1.49,-0.604027778,0.104126,2.23,0.019305556,-235.5,-3.270833333,-627.8,-8.719444444,102,1.416666667,0.208333333,0.152777778,0.055555556,15,25,18.33333333,6.666666667
41.18,10.71,7.14,9.52,2.38,7.14,0,0,11.9,5.95,7.14,1.19,7.14,5.95,5.95,9.52,8.33,-0.011685284,-0.240588235,-0.4812,0.3647,0.0531,0.0208,1,-6.7028,2.6406,-1.8043,-1.8498,0.9473,-0.160392157,-1.319354839,-0.487529412,0.00519446,9.16,0.038117647,-276.9,-3.257647059,-771.9,-9.081176471,85.6,1.007058824,0.2,0.164705882,0,15.5,27.41935484,22.58064516,0
53.75,2.53,2.53,7.59,7.59,6.33,3.8,5.06,3.8,7.59,8.86,8.86,8.86,3.8,5.06,11.39,6.33,-0.006022326,-0.0809375,-0.3237,0.325,0.3549,0.1262,0.518806,-1.058,1.029,0.0108,0.2483,-0.3649,-0.06475,-0.996153846,-0.671875,0.0303796,5.04,0.026875,-231.9,-2.89875,-668.1,-8.35125,74,0.925,0.1125,0.15,0.0625,6.5,8.653846154,11.53846154,4.807692308
39.13,7.89,2.63,7.02,8.77,5.26,3.51,0,7.02,4.39,3.51,6.14,8.77,8.77,6.14,10.53,9.65,-0.009266547,-0.051801242,-0.3626,0.3739,0.097,0.0386,0.152241,-5.095,3.12,-1.9575,-1.9182,1.0473,-0.045326087,-0.969767442,-0.360956522,0.0169823,4.17,0.021826087,-323.1,-2.809565217,-920.2,-8.00173913,78,0.67826087,0.173913043,0.12173913,0.07826087,6.142857143,6.644518272,4.651162791,2.990033223
54.17,2.11,5.26,5.26,8.42,10.53,8.42,2.11,6.32,3.16,8.42,8.42,6.32,5.26,6.32,10.53,3.16,-0.007998892,-0.144444444,-0.4333,0.3125,0.2024,0.0725,0.585786,-3.336,0.8335,-0.8356,-0.7495,-0.137,-0.108333333,-1.386666667,-0.388125,0.0679607,7.31,0.017291667,-271.4,-2.827083333,-756.1,-7.876041667,85.8,0.89375,0.125,0.166666667,0.020833333,10,13.33333333,17.77777778,2.222222222
60.53,5.33,4,8,1.33,4,10.67,4,13.33,9.33,1.33,13.33,4,0,17.33,1.33,2.67,-0.009608459,-0.290789474,-0.5816,0.3816,0.3372,0.1176,1,-4.0399,2.7525,0.0682,0.174,0.7919,-0.193859649,-1.524137931,-0.471973684,0.467235,0.69,0.006184211,-269.1,-3.540789474,-738.4,-9.715789474,91.3,1.201315789,0.118421053,0.236842105,0.026315789,14.5,15.51724138,31.03448276,3.448275862
59.49,5.13,3.85,5.13,2.56,2.56,16.67,5.13,8.97,3.85,5.13,12.82,3.85,3.85,7.69,3.85,8.97,-0.007191125,-0.08556962,-0.4278,0.3291,0.1996,0.0724,0.267949,-2.3711,1.9791,-0.8406,-0.7109,-0.0013,-0.071308017,-1.3,-0.462025316,0.169004,2,0.013924051,-254.1,-3.216455696,-728,-9.215189873,75.9,0.960759494,0.075949367,0.227848101,0.025316456,5.2,4.615384615,13.84615385,1.538461538
47.95,4.17,4.17,8.33,6.94,5.56,2.78,5.56,9.72,9.72,5.56,5.56,4.17,2.78,11.11,5.56,8.33,-0.009826903,-0.157077626,-0.4712,0.3562,0.0772,0.0287,0.585786,-5.774,2.4864,-1.7647,-1.7957,0.9997,-0.117808219,-1.323076923,-0.336438356,0.179622,3.51,0.014520548,-240.4,-3.293150685,-676.1,-9.261643836,82.4,1.128767123,0.136986301,0.178082192,0.04109589,8.666666667,12.82051282,16.66666667,3.846153846
63.24,0,4.48,8.96,4.48,8.96,11.94,2.99,10.45,4.48,13.43,7.46,2.99,4.48,5.97,7.46,1.49,-0.011277672,-0.356617647,-0.7132,0.3676,0.1249,0.0393,1,-8.3055,2.7735,-1.1724,-1.2781,0.6967,-0.237745098,-1.94,-0.666470588,0.364946,0.94,0.009117647,-257.8,-3.791176471,-688.4,-10.12352941,101.4,1.491176471,0.132352941,0.235294118,0,12.5,18,32,0
41.25,3.8,5.06,6.33,8.86,6.33,3.8,2.53,5.06,6.33,2.53,5.06,8.86,7.59,7.59,7.59,12.66,-0.009180606,-0.189375,-0.3787,0.3875,0.1131,0.0472,1,-4.9616,3.4566,-1.5397,-1.395,0.8536,-0.12625,-0.977419355,-0.523875,0.19503,1.77,0.012625,-228.3,-2.85375,-655.2,-8.19,75.3,0.94125,0.1875,0.1375,0.0625,15.5,24.19354839,17.74193548,8.064516129
44.05,2.41,3.61,4.82,6.02,7.23,4.82,3.61,6.02,3.61,1.2,6.02,12.05,4.82,12.05,8.43,13.25,-0.009405221,-0.138095238,-0.4143,0.3214,0.0717,0.0253,0.585786,-6.5759,1.9512,-1.9721,-2.0403,0.0522,-0.103571429,-1.288888889,-0.337619048,0.0301468,10.09,0.029285714,-225.8,-2.688095238,-631.3,-7.51547619,84.5,1.005952381,0.130952381,0.142857143,0.047619048,9,13.58024691,14.81481481,4.938271605
39.76,10.98,3.66,6.1,8.54,8.54,3.66,0,9.76,7.32,2.44,3.66,3.66,2.44,13.41,6.1,9.76,-0.009879276,-0.196385542,-0.3928,0.3735,0.0626,0.0234,1,-6.4201,3.7451,-2.0692,-2.1153,0.7087,-0.130923695,-1.051612903,-0.523614458,0.0571374,4.44,0.021204819,-265.8,-3.202409639,-757.1,-9.121686747,77.9,0.938554217,0.21686747,0.144578313,0.012048193,15.5,29.03225806,19.35483871,1.612903226
47.62,3.61,9.64,4.82,6.02,7.23,2.41,3.61,7.23,4.82,7.23,6.02,8.43,8.43,2.41,10.84,7.23,-0.009598908,-0.228571429,-0.4571,0.4167,0.088,0.0347,1,-5.729,4.3483,-1.6793,-1.6387,1.3736,-0.152380952,-1.097142857,-0.516190476,0.0579088,6.96,0.020952381,-246.4,-2.933333333,-688.4,-8.195238095,84.8,1.00952381,0.166666667,0.154761905,0.095238095,17.5,20,18.57142857,11.42857143
51.56,3.94,6.3,7.87,3.94,10.24,5.51,1.57,6.3,7.87,5.51,8.66,6.3,0.79,6.3,10.24,8.66,-0.008242824,-0.085,-0.425,0.3672,0.2146,0.074,0.267949,-3.8995,2.9285,-1.0766,-1.0395,0.4249,-0.070833333,-1.157446809,-0.357734375,0.0763828,8.94,0.012421875,-414.6,-3.2390625,-1178.5,-9.20703125,78.7,0.61484375,0.1328125,0.1640625,0.0703125,9.4,7.234042553,8.936170213,3.829787234
51.19,3.61,6.02,7.23,3.61,3.61,8.43,0,10.84,7.23,3.61,12.05,4.82,6.02,4.82,9.64,8.43,-0.011488572,-0.14702381,-0.5881,0.381,0.0488,0.0232,0.381966,-7.7136,3.1474,-1.9628,-1.9096,0.0478,-0.117619048,-1.54375,-0.415714286,0.161494,5.72,0.013333333,-292.4,-3.480952381,-796.7,-9.48452381,93.9,1.117857143,0.154761905,0.166666667,0.05952381,8,10.15625,10.9375,3.90625
52.59,5.22,10.43,6.96,6.09,12.17,6.09,2.61,7.83,8.7,6.96,6.09,1.74,2.61,4.35,8.7,3.48,-0.006805476,-0.089439655,-0.3579,0.3017,0.0922,0.0334,0.381966,-3.8267,1.6974,-2.0386,-2.035,0.8133,-0.071551724,-1.185714286,-0.310086207,0.0780883,2.09,0.013534483,-313.1,-2.699137931,-888,-7.655172414,79.5,0.685344828,0.112068966,0.163793103,0.025862069,8.75,9.285714286,13.57142857,2.142857143
53.93,1.14,3.41,5.68,4.55,9.09,6.82,2.27,7.95,1.14,7.95,9.09,9.09,3.41,6.82,11.36,10.23,-0.00993881,-0.178651685,-0.536,0.3933,0.0837,0.0297,0.585786,-6.9706,3.7517,-1.7239,-1.7766,1.2696,-0.133988764,-1.362857143,-0.558876404,0.133691,2.67,0.013932584,-285.6,-3.208988764,-779.9,-8.762921348,93,1.04494382,0.123595506,0.179775281,0.08988764,11.66666667,10.47619048,15.23809524,7.619047619
38.27,6.25,6.25,5,7.5,2.5,2.5,3.75,7.5,8.75,0,5,7.5,7.5,8.75,6.25,15,-0.011000784,-0.210493827,-0.421,0.3951,0.0928,0.0363,1,-6.9189,3.5622,-1.8532,-1.8379,1.1377,-0.140329218,-1.065625,-0.389259259,0.135204,3.78,0.015185185,-264.4,-3.264197531,-749.3,-9.250617284,79.7,0.983950617,0.209876543,0.148148148,0.037037037,16,26.5625,18.75,4.6875
37.8,9.88,6.17,2.47,7.41,6.17,3.7,3.7,4.94,4.94,3.7,3.7,7.41,6.17,4.94,9.88,14.81,-0.011484127,-0.217073171,-0.4341,0.378,0.1224,0.0446,1,-7.8016,3.3833,-1.6565,-1.6333,1.2327,-0.144715447,-1.148387097,-0.447195122,0.048222,2.13,0.022804878,-259.7,-3.167073171,-735.8,-8.973170732,79.8,0.973170732,0.195121951,0.158536585,0.024390244,15.5,25.80645161,20.96774194,3.225806452
42.16,3.96,2.97,3.96,9.9,6.93,4.95,1.98,5.94,3.96,0.99,7.92,8.91,5.94,9.9,8.91,12.87,-0.010021347,-0.140849673,-0.4225,0.3627,0.0482,0.0163,0.585786,-6.4186,2.9154,-2.1261,-2.3024,1.0134,-0.105637255,-1.164864865,-0.324117647,0.477186,1.94,0.004509804,-301,-2.950980392,-849.6,-8.329411765,81.1,0.795098039,0.147058824,0.156862745,0.058823529,12.33333333,13.51351351,14.41441441,5.405405405
66.96,1.8,9.01,6.31,0,9.91,13.51,6.31,4.5,3.6,8.11,11.71,9.01,1.8,2.7,9.01,2.7,-0.00739994,-0.123883929,-0.4955,0.375,0.1532,0.0584,0.381966,-2.1577,2.9945,-1.2118,-1.1136,0.7714,-0.099107143,-1.321428571,-0.352321429,0.18016,2.92,0.009464286,-345.3,-3.083035714,-962.8,-8.596428571,85.5,0.763392857,0.107142857,0.241071429,0.026785714,10.5,7.142857143,16.07142857,1.785714286
47.58,9.76,3.25,11.38,3.25,6.5,4.88,1.63,8.13,8.13,6.5,7.32,4.88,2.44,6.5,6.5,8.94,-0.009745691,-0.154569892,-0.4637,0.3468,0.0658,0.0248,0.585786,-5.9735,2.3725,-2.0902,-2.1437,0.1917,-0.115927419,-1.337209302,-0.46016129,0.0132478,9.47,0.021451613,-389.6,-3.141935484,-1096.9,-8.845967742,82,0.661290323,0.137096774,0.153225806,0.056451613,14.33333333,13.17829457,14.72868217,5.426356589
59.84,3.31,4.96,4.13,1.65,5.79,10.74,4.13,11.57,2.48,9.92,7.44,8.26,2.48,6.61,11.57,4.96,-0.008536096,-0.127663934,-0.5108,0.3361,0.1116,0.0469,0.381966,-6.11,2.1266,-1.7371,-1.5936,0.9109,-0.102131148,-1.519512195,-0.416229508,0.106444,1.95,0.011311475,-387.6,-3.17704918,-1061.4,-8.7,92,0.754098361,0.090163934,0.204918033,0.040983607,10.25,6.707317073,15.24390244,3.048780488
55.95,4.82,2.41,8.43,4.82,3.61,8.43,1.2,13.25,9.64,9.64,6.02,3.61,2.41,7.23,12.05,2.41,-0.008234138,-0.115178571,-0.4607,0.3214,0.0732,0.0267,0.381966,-4.2278,1.3794,-1.7075,-1.7423,0.2538,-0.092142857,-1.433333333,-0.531547619,0.00623707,3.87,0.037261905,-280.8,-3.342857143,-799.6,-9.519047619,78,0.928571429,0.119047619,0.202380952,0,6.75,9.259259259,15.74074074,0
53.57,4.82,1.2,7.23,4.82,3.61,7.23,1.2,12.05,8.43,7.23,8.43,4.82,1.2,9.64,10.84,7.23,-0.009578122,-0.12827381,-0.5131,0.3571,0.1133,0.0454,0.381966,-5.5321,2.3656,-1.4514,-1.3659,0.6166,-0.102619048,-1.436666667,-0.593809524,0.0290439,2.65,0.025952381,-278,-3.30952381,-772.2,-9.192857143,86.9,1.03452381,0.119047619,0.226190476,0.011904762,7.5,8.333333333,15.83333333,0.833333333
55.81,4.71,1.18,7.06,5.88,5.88,7.06,0,14.12,4.71,10.59,11.76,2.35,3.53,8.24,10.59,2.35,-0.012291704,-0.228682171,-0.686,0.3605,0.0391,0.0143,0.585786,-8.3406,2.5118,-1.8049,-1.8685,0.4065,-0.171511628,-1.903225806,-0.410116279,0.150496,2.94,0.013604651,-351.3,-4.084883721,-962.1,-11.1872093,92,1.069767442,0.127906977,0.23255814,0,10.33333333,11.82795699,21.50537634,0
59.15,1.43,1.43,8.57,2.86,5.71,5.71,5.71,7.14,4.29,11.43,11.43,8.57,4.29,5.71,10,5.71,-0.010025359,-0.296478873,-0.593,0.4085,0.0835,0.0341,1,-6.1595,3.6731,-1.4891,-1.4422,1.0913,-0.197652582,-1.451724138,-0.528028169,0.0466367,3.66,0.026619718,-231,-3.253521127,-618.1,-8.705633803,100.6,1.416901408,0.126760563,0.211267606,0.070422535,14.5,15.51724138,25.86206897,8.620689655
55.42,1.22,4.88,8.54,3.66,6.1,4.88,0,10.98,6.1,7.32,13.41,6.1,4.88,6.1,9.76,6.1,-0.011369542,-0.210040161,-0.6301,0.4096,0.0457,0.0189,0.585786,-7.4232,3.6024,-1.8284,-1.8561,0.3878,-0.15753012,-1.538235294,-0.531204819,0.200124,1.66,0.011927711,-325.4,-3.920481928,-904.7,-10.9,86.5,1.042168675,0.144578313,0.21686747,0.048192771,11.33333333,11.76470588,17.64705882,3.921568627
52.38,2.41,3.61,8.43,4.82,8.43,6.02,1.2,7.23,6.02,7.23,8.43,7.23,2.41,7.23,9.64,9.64,-0.010204276,-0.267261905,-0.5345,0.381,0.0346,0.0133,1,-6.0519,3.0747,-1.9742,-2.0657,0.2259,-0.178174603,-1.403125,-0.678809524,0.0844682,6.54,0.018095238,-253.8,-3.021428571,-693.2,-8.252380952,93,1.107142857,0.142857143,0.178571429,0.05952381,16,18.75,23.4375,7.8125
41.94,5.69,6.5,7.32,8.94,8.94,5.69,0,4.07,4.07,4.88,4.88,8.94,9.76,2.44,9.76,8.13,-0.008607535,-0.072258065,-0.361,0.3468,0.1952,0.072,0.267949,-4.1482,2.1965,-1.2293,-1.0784,0.3495,-0.060215054,-1.041860465,-0.475887097,0.0859464,3.07,0.012177419,-340.1,-2.742741935,-971.1,-7.831451613,77.1,0.621774194,0.153225806,0.129032258,0.064516129,8.6,8.837209302,7.441860465,3.720930233
40.43,8.6,5.38,6.45,7.53,8.6,2.15,0,5.38,5.38,6.45,1.08,10.75,5.38,3.23,15.05,8.6,-0.009972792,-0.201595745,-0.4032,0.383,0.0603,0.0264,1,-5.3315,3.171,-1.9856,-1.9799,0.7699,-0.134397163,-1.052777778,-0.687765957,0.0229716,5.73,0.024787234,-248.1,-2.639361702,-690.3,-7.343617021,86.3,0.918085106,0.180851064,0.127659574,0.074468085,18,23.61111111,16.66666667,9.722222222
45.22,6.14,7.89,7.89,6.14,8.77,5.26,2.63,6.14,4.39,4.39,4.39,8.77,8.77,4.39,7.89,6.14,-0.009575409,-0.10826087,-0.433,0.3478,0.0691,0.0225,0.381966,-6.9574,2.6706,-2.005,-2.1347,0.6903,-0.086608696,-1.245,-0.348,0.117722,2.25,0.011478261,-361.5,-3.143478261,-1018.9,-8.86,81.7,0.710434783,0.147826087,0.173913043,0.026086957,10,10.625,12.5,1.875
43.62,6.45,7.53,4.3,9.68,8.6,2.15,1.08,5.38,4.3,4.3,5.38,11.83,8.6,2.15,16.13,2.15,-0.009974782,-0.108776596,-0.4351,0.3723,0.0679,0.0311,0.381966,-5.1099,2.6291,-1.9136,-1.8413,0.2808,-0.087021277,-1.168571429,-0.47712766,0.0588108,3.82,0.018617021,-305.8,-3.253191489,-878.9,-9.35,74.8,0.795744681,0.20212766,0.14893617,0.021276596,8.75,13.57142857,10,1.428571429
43.96,6.67,7.78,4.44,8.89,7.78,2.22,1.11,5.56,4.44,4.44,5.56,12.22,8.89,2.22,15.56,2.22,-0.009324386,-0.102472527,-0.4099,0.3407,0.0897,0.0375,0.381966,-4.4851,1.6367,-1.6815,-1.6348,-0.2809,-0.081978022,-1.203225806,-0.656043956,0.323048,1.23,0.007692308,-274.6,-3.017582418,-784.8,-8.624175824,76.8,0.843956044,0.186813187,0.131868132,0.021978022,7.75,13.70967742,9.677419355,1.612903226
42.67,8.11,6.76,4.05,9.46,5.41,2.7,2.7,5.41,4.05,4.05,6.76,12.16,10.81,2.7,12.16,2.7,-0.011781111,-0.125666667,-0.5027,0.3467,0.0669,0.0306,0.381966,-7.4315,2.0536,-1.8254,-1.7488,-0.4093,-0.100533333,-1.45,-0.5772,0.144166,2.42,0.015866667,-238.7,-3.182666667,-664.8,-8.864,85.9,1.145333333,0.186666667,0.146666667,0.013333333,6.5,13.46153846,10.57692308,0.961538462
44.59,8.22,6.85,9.59,5.48,6.85,2.74,0,5.48,8.22,1.37,6.85,12.33,6.85,5.48,10.96,2.74,-0.008970621,-0.1,-0.4,0.3649,0.0978,0.0381,0.381966,-4.4389,2.8909,-1.5805,-1.5299,0.7135,-0.08,-1.096296296,-0.714459459,0.399309,1.56,0.007702703,-244.6,-3.305405405,-711.3,-9.612162162,70.7,0.955405405,0.162162162,0.148648649,0.054054054,6.75,11.11111111,10.18518519,3.703703704
39.08,9.3,3.49,6.98,8.14,9.3,3.49,1.16,3.49,4.65,3.49,2.33,10.47,4.65,5.81,11.63,11.63,-0.009705732,-0.094827586,-0.3793,0.3678,0.0844,0.0318,0.381966,-5.5522,2.8419,-1.8263,-1.8413,0.2732,-0.075862069,-1.03125,-0.526666667,0.22515,1.11,0.010574713,-248.4,-2.855172414,-705.5,-8.109195402,79,0.908045977,0.218390805,0.126436782,0.022988506,8,14.84375,8.59375,1.5625
52.38,4.82,3.61,9.64,3.61,8.43,3.61,0,10.84,7.23,7.23,7.23,7.23,1.2,8.43,13.25,3.61,-0.0105231,-0.110238095,-0.5512,0.3571,0.0834,0.0343,0.267949,-6.345,2.3626,-1.5927,-1.5406,0.5797,-0.091865079,-1.543333333,-0.562619048,0.0174144,8.93,0.029761905,-291.9,-3.475,-810.3,-9.646428571,87.1,1.036904762,0.154761905,0.19047619,0.011904762,6,8.666666667,10.66666667,0.666666667
